StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;ProlificID;Location_1;Age_2;Gender_3;Gender_3_5_TEXT;Role_4;Role_4_8_TEXT;Experience_5;AgileExp_6;Education_7;Education_7_4_TEXT;Team_8;AgileMethod_9;AgileMethod_9_5_TEXT;TeamSize_10;ProjectScope_11;MultiFunc_12_1;SoftDev_13;SoftDev_13_4_TEXT;WorkingTogether_14;InHouseOutsource_15;InHouseOutsource_15_3_TEXT;Colocated_16;MultipleTeams_17;PS_18_1;PS_18_2;PS_18_3;PS_18_4;PS_18_5;PS_18_6;PS_18_7;Leadership_19_1;Leadership_19_2;Leadership_19_3;Leadership_20_1;Leadership_20_2;Leadership_20_3;Leadership_21_1;Leadership_21_2;Leadership_21_3;Leadership_21_4;Leadership_22_1;Leadership_22_2;Leadership_22_3;Leadership_22_4;Leadership_22_5;AttentionCheck_23_1;Autonomy_24_1;Autonomy_24_2;Autonomy_24_3;Autonomy_24_4;Autonomy_24_5;Autonomy_24_6;DecisionMaking_25_1;DecisionMaking_25_2;DecisionMaking_25_3;DecisionMaking_25_4;SlackTime_26_1;SlackTime_26_2;SlackTime_26_3;SafetyNet_27_1;SafetyNet_27_2;SafetyNet_27_3;NoBlame_28_1;NoBlame_28_2;NoBlame_28_3;Openness_29_1;Openness_29_2;Openness_29_3;Openness_29_4;Openness_29_5;SpeakingUp_30_1;SpeakingUp_30_2;SpeakingUp_30_3;SpeakingUp_30_4;AdmittingMistakes_31_1;AdmittingMistakes_31_2;AdmittingMistakes_31_3;AdmittingMistakes_31_4;AdmittingMistakes_32;LearningMistakes_33_1;LearningMistakes_33_2;LearningMistakes_33_3;Helping_34_1;Helping_34_2;Helping_34_3;Helping_34_4;Helping_34_5;ProblemSolving_35_1;ProblemSolving_35_2;ProblemSolving_35_3;AttentionCheck_36;TakingInitiatives_37_1;TakingInitiatives_37_2;TakingInitiatives_37_3;TakingInitiatives_37_4;TakingInitiatives_37_5;TakingInitiatives_38;Coaching_39;PairProgramming_40;Role_41;Role_41_8_TEXT;ProjectScope_42;Technologies_43
2022-12-01 10:31:46;2022-12-01 10:58:03;IP Address;82.155.109.81;100;1576;TRUE;2022-12-01 10:58:05;R_dgm2q0nyDdCg2Hf;;;;;41.1691;-8.6793;anonymous;EN;611d049b97db7c2653864fd9;Portugal;30 years or younger;Male;;Software developers (including Front End, Back End developers, etc.);;3 - 5 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;5;Currently working in a customer care support platform for companies directed at B2C.;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;No;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;They were architectural mistakes, not critical to the product itself so the problems were handled lightly and with some discussion in order to improve the software quality;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Architectural suggestions, but they were not significative to the outcome. ;About half the time;About half the time;Software developers (including Front End, Back End developers, etc.);;"C# and .NET framework, Angular for front-end
Relaxed use of scrum to manage product development/team organization";Unfortunately, my team still hasn't any robust QA pipeline to ensure consistency and maintainability of the live product. The main issue is the pressure for feature development on the company management, which is comprehesible considering the company is a startup 5 years old.
2022-12-01 11:39:17;2022-12-01 12:01:31;IP Address;89.64.32.182;100;1334;TRUE;2022-12-01 12:01:32;R_272sOYsLKKJiyju;;;;;50.0585;19.9342;anonymous;EN;5eefb220a59b070a7eeb718e;Poland;31 - 40 years;Male;;Senior software engineer;;9 - 11 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,SAFe;;10;We are working in big fintech company, mainly focused on e-commerce platforms for digital payments.;Strongly disagree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;1-2 days per week;Yes;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;One of example would be not well written unit tests that covers large amount of code but it didn't protect it from edge cases. Another example would be accepting someone code review without further analysis or other people opinion.;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Casablanca;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;We are not doing experiments but sometimes we create proof of concept when we try to create some functionality using new technology or tool (ex. K6 performance tests). Another  example would be migration of our code to latest version of .NET framework, which reduces our tech debt.;Sometimes;About half the time;Senior software engineer;;We are creating REST API using ASP .Net Core using Microservices. Everything is runned on Microsoft Azure. We are using TDD to assure good quality of our product.;We are doing both manual&automation tests, along with security&penetration tests from 3rd party company. We introduced lately performance tests using K6 tool.
2022-12-01 11:45:15;2022-12-01 12:04:01;IP Address;90.254.128.184;100;1126;TRUE;2022-12-01 12:04:02;R_Q56IO0L2oKomSzv;;;;;51.4964;-0.1224;anonymous;EN;63653f3609755780043079a8;United Kingdom;41 - 50 years;Male;;Other (please specify below);Implementation Consultant;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Scrum;;8;It's a Housing Management system used by social housing providers to manage tenancies, lettings, rents and repairs. It's in constant development with multiple new versions released each year.;Somewhat agree;Implementation of software packages/COTS;;1 – 2 years;In-house;;Less than 1 day per week;Yes;Somewhat disagree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly disagree;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;"Due to time constraints and fixed deadlines, I've encountered problems due to my own lack of testing and I've been comfortable admitting this as it's a common issue within the organisation.

I've been less comfortable admitting to mistakes caused by my own failure to raise my concerns about ambiguous specifications being pushed on us by a BA who had the ear of the product owner, I foresaw problems but did not raise my concerns for fear of repercussions";Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Casablanca;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;The only thing I can think of that I've proposed is that our organisation should be making better use of customer user groups to help testing their business processes with each iteration of the software before general release, both to gain frontline perspectives on the software and to improve customer relations.;About half the time;About half the time;Other (please specify below);Implementation Consultant ;It's a Housing Management system, which local authorities and housing associations use to manage all of their tenancy and asset management processes ;Most of my work is currently simply in SQL, coding stored procedures and functions as required to support the software
2022-12-01 12:26:51;2022-12-01 12:48:04;IP Address;82.3.255.155;100;1272;TRUE;2022-12-01 12:48:05;R_XKR8GGgW4dQqV7r;;;;;50.7469;-1.7544;anonymous;EN;5fbe4fc3b2caf10f92e994ec;United Kingdom;Over 51 years old;Male;;Other (please specify below);Engineering Manager ;More than 12 years;3 - 5 years;Other (please specify below);HND;Yes, I understand this requirement;SAFe;;35;Network development and infrastructure provision in a secure multi domain environment covering all aspects of architecture, design, implementation and test;Somewhat disagree;Custom development,Implementation of software packages/COTS;;1 – 2 years;In-house;;1-2 days per week;Yes;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;"Not adequately assessing the impact of change on other software components.
Failing to ensure returned status information falls within the interface specifications ";Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Casablanca;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Somewhat agree;"Code inspection for safety critical applications.
Automated testing to ensure repeatability and save time";Sometimes;Sometimes;Other (please specify below);Engineering Manager ;Provision of network and infrastructure services across multiple security domains. Delivered using a combination of COTS products and in-house development.;Largely C# development using Microsoft framework with the addition of perl. Development environment is supported by the Atlassian toolset 
2022-12-01 15:24:54;2022-12-01 15:48:16;IP Address;104.28.87.87;100;1401;TRUE;2022-12-01 15:48:18;R_1OPNNIgZzR7JPDQ;;;;;38.731;-9.1373;anonymous;EN;5f249d0b7a161409dfebc147;Portugal;31 - 40 years;Male;;Software developers (including Front End, Back End developers, etc.);;9 - 11 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,XP;;8;Using AI generated models to prevent safety hazards from happening, my team is working on the web application and the scope is to display those hazards and how to prevent and proceed when such event happens;Somewhat agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;Less than 1 day per week;No;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;​​​​​​​Somewhat disagree;Neither agree nor disagree;​​​​​​​Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;"1) on a checkout, I swapped the order of a few elements, from another team, to make my popup stand out. By accident, we saw a rise from 2% to 8% drop in conversion because that element blocked the payment button for some credit cards 
2) too optimistic that the task for downloading a zip file with some attachments and a pdf would work on production and not making proper testing that the production machine would be able to handle it (the machine was way less powerful than my local development machine) thus the feature only works for 40% of the time";Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Casablanca;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;"1) reduction type warnings and error by adding more strict rules to our type check tool 
2) add a guideline to generate docker containers with very limited resources to help other time members experiment with environments similar to the ones used in production";Sometimes;Never;Software developers (including Front End, Back End developers, etc.);;Using AI trained models, help companies prevent safety hazards from happening. ATM my team is working on the web application that displays those hazards and includes ways to prevent and/or proceed when those hazards happen;We use node.js with a framework called nextjs. We use react, tailwind to create the web application. We use typescript, eslint and prettier to type check and avoid linting and styling issues. We use storybook and jest to test our components and code
2022-12-01 18:56:34;2022-12-01 19:12:22;IP Address;159.196.125.33;100;947;TRUE;2022-12-01 19:12:24;R_3MnifKKrxToJ4On;;;;;-33.8715;151.2006;anonymous;EN;60f9ff2484e095d14703343d;Australia;41 - 50 years;Female;;Tech Lead;;More than 12 years;6 - 8 years;Master's degree;;Yes, I understand this requirement;Scrum;;8;Display preprocessed machine learning data on the UI. Collect analytics of the usage. ;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;1 – 2 years;In-house;;Less than 1 day per week;Yes;Strongly disagree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;"1. Skip integration testing
2. Not good enough code review";Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;"1. Spike different testing frameworks.
2. Review and analyse patterns of the defects";About half the time;Sometimes;Tech Lead;;Display preprocessed machine learning data on the UI. Collect analytics to analyse user behaviour.;"React, Go, AWS, Postgress, github, gitlab, Jira, Snowflake, Looker
Unite tests, E2E tests"
2022-12-01 23:54:28;2022-12-02 00:19:53;IP Address;62.148.79.41;100;1525;TRUE;2022-12-02 00:19:55;R_uliiNqoJXtRfOSJ;;;;;52.2296;21.0067;anonymous;EN;602bbc6dcc465135b89fa867;Poland;30 years or younger;Male;;Software developers (including Front End, Back End developers, etc.);;Less than 3 years;Less than 3 years;Master's degree;;Yes, I understand this requirement;Kanban;;8;Developing New functionalities required from business in order to catch up with the companies growth.;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;Outsourced;;Less than 1 day per week;Yes;Strongly disagree;Strongly agree;Strongly disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;I read the wrong documentation section, changed the code in the wrong place but our code review worked, so it was not deployed. We have found a bug by chance that was not covered in QA, we fixed it so that now we have a new thing to look at in a place that we would never expect it before.;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;I have provided a script that was changing hundreds of records rather than to change them manually. We saved a lot of time and mistakes. I have figured out a way that we can automate some basic repetitive testing before QA.;About half the time;Most of the time;Software developers (including Front End, Back End developers, etc.);;Salesforce, apex, html, css, js, visualforce, aura web components, lightning web components, yaml, git;I am not a quality assurance so I do not know what they are currently using. As long as we are keeping unit tests in a high coverage and our components do what they are supposed to.
2022-12-02 00:33:34;2022-12-02 00:56:18;IP Address;87.102.115.47;100;1363;TRUE;2022-12-02 00:56:18;R_1i5riouo6GYaGKy;;;;;53.7426;-0.3295;anonymous;EN;6310a3e3a21da237eb44580e;United Kingdom;31 - 40 years;Male;;DevOps Engineer;;3 - 5 years;3 - 5 years;Bachelor's degree;;Yes, I understand this requirement;Scrum,Kanban;;10;The high-level overview of the project is to optimize a customer's cloud environment using Microsoft Cloud Adoption Framework. ;Somewhat agree;Custom development,Implementation of software packages/COTS,Maintenance/enhancement of existing system(s);;Less than 1 year;Outsourced;;Less than 1 day per week;Yes;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;"1. I deployed an image through a pipeline without scanning the image.

2. I deployed a virtual machine with a public IP address rather than private endpoints.";Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;"1. Enforcing policies while deploying resource codes.

2. Adding checks and approvals before codes are deployed to certain environments.";Sometimes;Most of the time;DevOps Engineer;;Refactoring a client's cloud environment to ensure their processes follow the Microsoft Cloud Adoption Framework.;As an Azure DevOps engineer, the main technologies I use, among others, are Microsoft Azure, Bicep, Azure DevOps, Azure pipeline, GitHub, etc.
2022-12-02 01:50:48;2022-12-02 02:15:09;IP Address;148.63.90.17;100;1461;TRUE;2022-12-02 02:15:10;R_1f7vkRhqagohGAG;;;;;38.7057;-9.1359;anonymous;EN;60cf5534a864440f31211fb4;Portugal;30 years or younger;Male;;Quality assurance analyst;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;10;It's a mobile app to charge electric cars using the chargers on the street. It also allows users to add their own chargers that they have in their home like a wallbox and schedule a charging session;Somewhat agree;Custom development;;1 – 2 years;Other (specify below);Clients come to us for us to develop software or apps made specially for them;Less than 1 day per week;Yes;Strongly disagree;Strongly disagree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;"One time, due to an overload of work, I failed to do some regression testing on a new build that was meant to go public and there was a crash while accessing a big app feature.
No other example comes to mind sorry";Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Casablanca;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;"I suggested that for about a week, someone from another project had a quick look at a project of another colleague to help identify bugs that the colleague was not seeing (because they had been looking at the same screens for a lot of months) it did not come to fruition
We have monthly 1 hour sessions teaching other QA colleagues on a certain software that we are experienced with";Never;Never;Quality assurance analyst;;"It is a mobile app that allows its users to charger their electric vehicle using the chargers that are on the street. It also allows them to add their private chargers to the app and schedule a charging session.
It is a big project ongoing for 1 year and few months, it uses Android and iOS native technologies";"Besides working in Agile, we utilize User Stories and Improvements, that the client writes and we test based on what the dev team made. We write the Test Cases necessary and test the US. We attach prints to serve as evidence using X-Ray.
When we have time and the project demands it we make regression and exploratory testing to ensure nothing became broken after a new development"
2022-12-02 02:24:45;2022-12-02 02:33:24;IP Address;82.18.22.38;100;518;TRUE;2022-12-02 02:33:25;R_2CNU8kF2EZkN3p1;;;;;52.9735;-1.3255;anonymous;EN;58c5cde66d1c600001a08dfe;United Kingdom;30 years or younger;Male;;Software engineer;;Less than 3 years;Less than 3 years;Bachelor's degree;;Yes, I understand this requirement;Scrum;;15;A large scale third person multiplayer game based on a popular brand. I am under NDA so can't say more I'm afraid.;Somewhat agree;Other (specify below);Video Games;Less than 1 year;In-house;;Always;Yes;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;I have broken the build a few times due to rushing to get work in. I once broke the build because a communication error meant someone didn't do their work at the same time I did.;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Casablanca;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;We do a code review where 2 people must review the code to make sure it is up to standard and follows the guidelines. We have an automatic code-checker as well.;Most of the time;Sometimes;Software engineer;;As described before, a large scale multiplayer third person game based on a popular brand. This will continue to be in development for many more years.;We use Unreal Engine 4 and C++ using the Rider IDE. We will be upgrading to Unreal Engine 5 in the future.
2022-12-02 03:23:39;2022-12-02 03:43:33;IP Address;80.56.200.224;100;1193;TRUE;2022-12-02 03:43:34;R_3xeTOUia6anBTWh;;;;;51.9556;5.8435;anonymous;EN;6310b2f0fd166c9ebfda32bb;Netherlands;31 - 40 years;Male;;Software engineer;;6 - 8 years;Less than 3 years;Other (please specify below);Vocational Degree in Computer Sciences;Yes, I understand this requirement;Scrum;;7;Front-end with data entry, diagrams and statistics. Back-end with access to a massive database, which also needs to communicate with different applications developed by other companies throughout Europe;Strongly agree;Custom development,Maintenance/enhancement of existing system(s);;Less than 1 year;In-house;;3-4 days per week;Yes;Neither agree nor disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;"Forgot to implement tests for new features before launching to production, team was constructive and we fixed the issue.
A use-case wasn't properly implemented and we had a meeting about it to find a way to implement that use-case properly.";Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Casablanca;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;We conducted a test-migration to the newest .NET version to clean up our code and make it more readable. We conducted a migration to test a different messaging provider because the API was more usable and understandable.;About half the time;Sometimes;Software engineer;;We are mostly using C#, NodeJS, AWS, JavaScript, Aurelia, SQL Database, Oracle Database and RabbitMQ.;We usually provide quality assurance with Unit Testing, Performance Testing, Code Reviews, Pull Request Reviews, Stakeholder meetings and so on.
